Sushila
Operated by US
latitude -74.41 longitude 161.31 height 1441m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1988 03 15 21 00 -999      -42.2    24.6    16                                  
1988 03 16 00 00 -999      -41.2    23.8     9                                  
1988 05 19 06 00 -999      -47.8    26.1     5                                  
1988 05 19 09 00 -999      -48.5    24.6     4                                  
1988 05 19 12 00 -999      -49.6    20.9   360                                  
1988 05 19 15 00 -999      -50.0    24.6   358                                  
1988 05 19 18 00 -999      -49.4    19.3     1                                  
1988 05 19 21 00 -999      -47.8    18.3   360                                  
1988 05 20 00 00 -999      -47.8    18.3   357                                  
1988 05 20 03 00 -999      -46.3    18.9   360                                  
1988 05 20 06 00 -999      -46.4    26.1     1                                  
1988 05 20 09 00 -999      -46.5    27.5   360                                  
1988 05 20 12 00 -999      -47.3    29.4     8                                  
1988 05 20 15 00 -999      -48.0    22.2     4                                  
1988 05 20 18 00 -999      -46.3    18.3   360                                  
1988 05 20 21 00 -999      -42.8    23.8     5                                  
1988 05 21 00 00 -999      -42.6    17.4     7                                  
1988 05 21 03 00 -999      -43.9    19.9   360                                  
1988 05 21 06 00 -999      -44.0    17.0     2                                  
1988 05 21 09 00 -999      -45.3    21.8   360                                  
1988 05 21 12 00 -999      -45.4    26.5   360                                  
1988 05 21 15 00 -999      -44.0    26.1   360                                  
1988 05 21 18 00 -999      -43.3    31.4   360                                  
1988 05 21 21 00 -999      -43.4     0.0     0                                  
1988 05 22 00 00 -999      -43.5    26.5     1                                  
1988 05 22 03 00 -999      -43.6    23.2     1                                  
