Apfel_new
Operated by Australia
latitude -66.33 longitude 100.80 height 150m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2000 02 05 05 41   964.4    -0.9 -999       42                                  
2000 02 05 08 41   965.2     0.3 -999      354                                  
2000 02 05 09 40   966.0    -1.7 -999      330                                  
2000 02 05 10 41   966.6    -1.1 -999      240                                  
2000 02 05 11 41   967.0    -2.5 -999      210                                  
2000 02 05 12 40   967.0    -2.5 -999      210                                  
2000 02 05 13 41   967.8    -3.7 -999      228                                  
2000 02 05 14 41   968.0    -4.5 -999      240                                  
2000 02 05 15 40   968.6    -4.6 -999      192                                  
2000 02 05 16 41   969.0    -4.9 -999       96                                  
2000 02 05 17 41   969.2    -6.1 -999      114                                  
2000 02 05 18 40   969.6    -6.3 -999      108                                  
2000 02 05 19 41   970.2    -6.8 -999      114                                  
2000 02 05 20 41   970.6    -7.7 -999      144                                  
2000 02 05 21 40   971.2    -7.2 -999      102                                  
2000 02 05 22 41   971.4    -7.2 -999      102                                  
2000 02 05 23 41   971.6    -5.6 -999       72                                  
2000 02 06 00 40   972.0    -5.9 -999      120                                  
2000 02 06 02 41   972.4    -3.1 -999      102                                  
2000 02 06 06 40   972.4    -0.5 -999      156                                  
2000 02 06 08 41   972.4    -1.7 -999      240                                  
2000 02 06 10 41   972.4    -1.6 -999      246                                  
2000 02 06 11 41   972.2    -2.5 -999      252                                  
2000 02 06 12 40   972.0    -2.4 -999      240                                  
2000 02 06 14 41   971.2    -3.7 -999      108                                  
2000 02 06 15 40   971.2    -4.8 -999       96                                  
2000 02 06 16 41   970.4    -5.4 -999      102                                  
2000 02 06 17 41   969.8    -5.6 -999      102                                  
2000 02 06 18 40   969.4    -6.3 -999      102                                  
2000 02 06 20 41   969.0    -6.6 -999       96                                  
2000 02 06 21 40   968.8    -5.4 -999       66                                  
2000 02 06 22 41   968.8    -5.5 -999       84                                  
2000 02 06 23 41   967.8    -4.7 -999       66                                  
2000 02 07 00 40   967.2    -4.5 -999       54                                  
2000 02 07 01 41   966.4    -4.3 -999       54                                  
2000 02 07 03 40   964.8    -4.4 -999       54                                  
2000 02 07 06 40   962.8    -3.5 -999       54                                  
2000 02 07 08 41   961.8    -3.4 -999       54                                  
2000 02 07 10 41   961.2    -3.4 -999       60                                  
2000 02 07 11 41   959.8    -3.5 -999       72                                  
2000 02 07 12 40   959.8    -3.6 -999       66                                  
2000 02 07 13 41   960.0    -4.1 -999       48                                  
2000 02 07 15 40   958.4    -4.5 -999       78                                  
2000 02 07 16 41   958.0    -4.9 -999       78                                  
2000 02 07 18 40   958.0    -4.2 -999       78                                  
2000 02 07 20 41   957.8    -5.1 -999      102                                  
2000 02 07 21 40   957.8    -5.6 -999       84                                  
2000 02 07 22 41   957.8    -5.6 -999       84                                  
2000 02 07 23 41   957.8    -5.3 -999       96                                  
2000 02 08 01 41   958.8    -4.8 -999       84                                  
2000 02 08 06 40   960.0    -3.4 -999       96                                  
2000 02 08 08 41   960.8    -3.8 -999       72                                  
2000 02 08 09 40   961.4    -3.5 -999       72                                  
2000 02 08 11 41   962.6    -4.2 -999       90                                  
2000 02 08 13 41   963.8    -5.5 -999       96                                  
2000 02 08 14 41   964.2    -5.8 -999       96                                  
2000 02 08 15 40   964.2    -5.8 -999       96                                  
2000 02 08 16 41   965.0    -6.1 -999       72                                  
2000 02 08 18 40   966.0    -8.2 -999       96                                  
2000 02 08 19 41   966.4    -9.2 -999      102                                  
2000 02 08 21 40   967.4   -10.5 -999      102                                  
2000 02 08 23 41   968.4    -9.5 -999      102                                  
2000 02 09 01 41   968.8    -8.7 -999       96                                  
2000 02 09 02 41   969.2    -5.0 -999       90                                  
2000 02 09 06 40   969.4    -2.8 -999       78                                  
2000 02 09 09 40   968.8    -3.2 -999       42                                  
2000 02 09 11 41   968.4    -3.9 -999       36                                  
2000 02 09 13 41   968.0    -4.3 -999       48                                  
2000 02 09 14 41   966.6    -6.2 -999       72                                  
2000 02 09 16 41   966.0    -7.1 -999       66                                  
2000 02 09 18 40   965.4    -7.4 -999       78                                  
2000 02 09 19 41   964.8    -8.4 -999       66                                  
2000 02 09 21 40   964.4    -7.8 -999       96                                  
2000 02 09 23 41   964.2    -7.2 -999       84                                  
2000 02 10 00 40   964.6    -5.6 -999       96                                  
